Row,session,NVotes,ideal_point,ccode
5766,74,86,-0.691252,GAB
5767,15,97,0.302493,CAF
5768,16,71,0.006786197,CAF
5769,17,34,-0.2287114,CAF
5770,18,30,0.4581037,CAF
5771,20,38,0.1231172,CAF
5772,21,47,0.3191148,CAF
5773,22,53,-0.1371594,CAF
5774,23,50,0.4983396,CAF
5775,24,40,0.126294,CAF
5776,25,59,-0.08610259,CAF
5777,26,108,0.5928895,CAF
5778,27,90,0.1874079,CAF
5779,28,72,-0.06202543,CAF
5780,29,65,-0.05551592,CAF
5781,30,30,1.09574,CAF
5782,31,63,0.6026664,CAF
5783,32,81,0.4702807,CAF
5784,33,92,0.3271833,CAF
5785,34,115,0.5004095,CAF
5786,35,98,0.4871982,CAF
5787,36,114,0.3544597,CAF
5788,37,151,-0.09092621,CAF
5789,38,122,-3.02E-05,CAF
5790,39,124,-0.3417735,CAF
5791,40,152,-0.03565795,CAF
5792,41,154,-0.02815027,CAF
5793,42,137,0.2745849,CAF
5794,43,135,0.09802459,CAF
5795,44,113,0.08836221,CAF
5796,45,86,-0.007352349,CAF
5797,46,64,-0.08475051,CAF
5798,47,46,-0.2848423,CAF
5799,48,56,-0.02519577,CAF
5800,49,51,-0.0246076,CAF
5801,53,52,-0.5430285,CAF
5802,58,67,-0.4875716,CAF
5803,59,59,-0.4797789,CAF
5804,60,49,-0.2462079,CAF
5805,61,84,-0.400692,CAF
5806,62,67,-0.5636837,CAF
5807,63,39,-0.5461181,CAF
5808,64,21,-0.5731397,CAF
5809,65,54,-0.5941388,CAF
5810,66,21,-0.19703,CAF
5811,67,44,-0.5044389,CAF
5812,68,3,-0.4216248,CAF
5813,69,76,0.02832576,CAF
5814,70,66,-0.185336,CAF
5815,71,66,-0.2821169,CAF
5816,72,69,-0.08076163,CAF
5817,73,84,-0.1131241,CAF
5818,74,81,0.02460476,CAF
5819,15,101,0.2431048,TCD
5820,16,63,-0.1166926,TCD
5821,17,41,-0.3289693,TCD
5822,18,28,0.2071891,TCD
5823,20,25,-0.1969585,TCD
5824,21,44,-0.24003,TCD
5825,22,57,-0.1671873,TCD
5826,23,40,-0.04690258,TCD
5827,24,44,-0.07635715,TCD
5828,25,55,0.1641352,TCD
5829,26,103,0.1674046,TCD
5830,27,84,-0.02744771,TCD
5831,28,86,-0.5256717,TCD
5832,29,54,-0.4618799,TCD
5833,30,65,-0.4244445,TCD
5834,31,79,-0.2408782,TCD
5835,32,90,-0.09237903,TCD
5836,33,105,0.1799383,TCD
5837,34,117,0.1046891,TCD
5838,35,64,-0.2041278,TCD
5839,36,132,-0.4827658,TCD
5840,37,153,-0.1514408,TCD
5841,38,144,0.2449306,TCD
5842,39,148,-0.03210184,TCD
5843,40,155,-0.1000379,TCD
5844,41,150,0.1792906,TCD
5845,42,142,-0.1588801,TCD
5846,43,132,-0.1809987,TCD
5847,44,114,-0.3428455,TCD
5848,45,84,-0.5198942,TCD
5849,46,73,-0.6576377,TCD
5850,47,65,-0.6105547,TCD
5851,48,62,-0.7756938,TCD
5852,50,72,-0.8247393,TCD
5853,51,63,-0.8892811,TCD
5854,52,19,-0.9347892,TCD
5855,53,60,-0.6262484,TCD
5856,54,55,-1.173408,TCD
5857,55,42,-1.081666,TCD
5858,56,21,-1.168986,TCD
5859,57,31,-1.071567,TCD
5860,58,1,-1.064549,TCD
5861,59,19,-1.143332,TCD
5862,60,7,-1.146308,TCD
5863,61,40,-0.2910178,TCD
5864,62,26,-0.5264709,TCD
5865,63,23,-0.505794,TCD
5866,64,25,-0.6231495,TCD
5867,65,4,-0.6195455,TCD
5868,66,63,-0.5207467,TCD
5869,67,42,-0.2445246,TCD
5870,68,28,-0.5788884,TCD
5871,69,56,-0.2868569,TCD
5872,70,68,-0.6400876,TCD
5873,71,72,-0.7001825,TCD
5874,72,63,-0.6259303,TCD
5875,73,41,-0.6792286,TCD
5876,74,81,-0.6013377,TCD
5877,15,81,0.4201693,COG
5878,16,50,-0.03323695,COG
5879,17,17,-0.3104009,COG
5880,18,29,0.1850096,COG
5881,20,36,-1.371928,COG
5882,21,40,-1.872759,COG
5883,22,49,-0.8066838,COG
5884,23,39,-1.257516,COG
5885,24,30,-1.356007,COG
5886,25,49,-1.092267,COG
5887,26,102,-0.9656548,COG
5888,27,91,-0.8929891,COG
5889,28,86,-0.6055464,COG
5890,29,73,-0.4147631,COG
5891,30,54,-0.617863,COG
5892,31,74,-0.5325009,COG
5893,32,70,-0.6354949,COG
5894,33,95,-0.9933565,COG
5895,34,109,-0.7351715,COG
5896,35,101,-0.8276994,COG
5897,36,122,-0.7656942,COG
5898,37,156,-0.8057646,COG
5899,38,149,-0.8873059,COG
5900,39,148,-0.871804,COG
5901,40,154,-0.742477,COG
5902,41,145,-0.7348906,COG
5903,42,137,-0.8032917,COG
5904,43,109,-0.8455669,COG
5905,44,99,-0.8193263,COG
5906,45,82,-0.5530884,COG
5907,46,56,-0.09939125,COG
5908,47,39,-0.02172295,COG
5909,48,56,-0.2906359,COG
5910,49,64,-0.4984177,COG
5911,50,62,-0.2740245,COG
5912,51,55,-0.4720373,COG
5913,52,52,-0.6727759,COG
5914,53,38,-0.5523565,COG
5915,54,59,-0.7972313,COG
5916,55,18,-0.8689313,COG
5917,56,45,-0.9253705,COG
5918,57,66,-0.8668492,COG
5919,58,57,-0.738825,COG
5920,59,47,-0.7999954,COG
5921,60,39,-0.8009453,COG
5922,61,91,-0.670444,COG
5923,62,79,-0.5706398,COG
5924,63,75,-0.6522179,COG
5925,64,60,-0.6589369,COG
5926,65,59,-0.4982357,COG
5927,66,63,-0.6300274,COG
5928,67,66,-0.5585312,COG
5929,68,59,-0.6661648,COG
5930,69,75,-0.6910844,COG
5931,70,72,-0.7521727,COG
5932,71,70,-0.7388248,COG
5933,72,85,-0.7304124,COG
5934,73,81,-0.6321525,COG
5935,74,72,-0.7568042,COG
5936,15,61,0.5884482,COD
5937,16,71,-0.3447406,COD
5938,17,34,-0.2494763,COD
5939,18,30,0.1012577,COD
5940,20,36,-0.05209507,COD
5941,21,49,-0.1484385,COD
5942,22,49,-0.1238426,COD
5943,23,49,0.02417565,COD
5944,24,40,0.1169532,COD
5945,25,60,0.3088616,COD
5946,26,100,0.6935211,COD
5947,27,97,0.2185825,COD
5948,28,87,-0.2793062,COD
5949,29,60,-0.6287368,COD
5950,30,68,-0.02979705,COD
5951,31,83,-0.08285476,COD
5952,32,88,0.2433184,COD
5953,33,119,0.394136,COD
5954,34,120,0.2089007,COD
5955,35,99,0.2112473,COD
5956,36,131,0.226049,COD
5957,37,155,0.2008158,COD
5958,38,121,0.3226419,COD
5959,39,141,0.3476245,COD
5960,40,152,0.3386986,COD
5961,41,147,0.2669076,COD
5962,42,144,0.3217503,COD
5963,43,135,0.3216568,COD
5964,44,109,-0.01418636,COD
5965,45,82,-0.1241539,COD
5966,46,29,-0.255221,COD
5967,47,28,-0.03030149,COD
5968,48,33,-0.1900288,COD
5969,49,1,-0.2001469,COD
5970,50,36,-0.7853016,COD
5971,51,14,-0.1568659,COD
5972,52,47,-0.5168864,COD
5973,53,4,-0.5242541,COD
5974,54,14,-1.434028,COD
5975,55,16,-1.397411,COD
5976,56,17,-1.289872,COD
5977,57,36,-1.224692,COD
5978,58,26,-1.003337,COD
5979,59,31,-0.735615,COD
5980,60,41,-0.438273,COD
5981,61,52,-1.130373,COD
5982,62,44,-0.467523,COD
5983,63,19,-0.5948219,COD
5984,64,40,-0.4623545,COD
5985,65,41,-0.3068944,COD
5986,66,18,-0.7322338,COD
5987,67,44,-0.6458621,COD
5988,68,44,-0.6762804,COD
5989,69,27,-0.8277739,COD
5990,70,43,-0.8678494,COD
5991,71,49,-0.5169571,COD
5992,72,54,-0.5127205,COD
5993,73,57,-0.2441453,COD
5994,74,47,-0.5137377,COD
5995,17,25,-0.498911,UGA
5996,18,25,-0.4239698,UGA
5997,20,34,-1.130065,UGA
5998,21,31,-0.6325111,UGA
5999,22,54,-0.4808429,UGA
6000,23,50,-0.8260442,UGA
6001,24,44,-0.4948433,UGA
6002,25,62,-0.9598326,UGA
6003,26,115,-0.2905457,UGA
6004,27,100,-0.4527744,UGA
6005,28,85,-0.3808835,UGA
6006,29,71,-0.722367,UGA
6007,30,69,-0.5216436,UGA
6008,31,78,-0.733386,UGA
6009,32,91,-0.6904687,UGA
6010,33,126,-0.2186479,UGA
6011,34,121,-0.1868247,UGA
6012,35,90,-0.4426856,UGA
6013,36,134,-0.5174409,UGA
6014,37,150,-0.5918143,UGA
6015,38,149,-0.5501976,UGA
6016,39,151,-0.6425883,UGA
6017,40,151,-0.513492,UGA
6018,41,154,-0.5701258,UGA
6019,42,139,-0.7461212,UGA
6020,43,133,-0.7489589,UGA
6021,44,112,-0.8908449,UGA
6022,45,84,-0.7956731,UGA
6023,46,70,-0.9748682,UGA
6024,47,54,-1.055358,UGA
6025,48,58,-1.216063,UGA
6026,49,66,-1.107512,UGA
6027,50,79,-0.8257458,UGA
6028,51,71,-0.9757824,UGA
6029,52,66,-0.9436466,UGA
6030,53,30,-0.8036424,UGA
6031,54,36,-0.7427379,UGA
6032,55,66,-0.6827242,UGA
6033,56,44,-0.7233034,UGA
6034,57,72,-0.7540663,UGA
6035,58,57,-0.3626532,UGA
6036,59,68,-0.2409367,UGA
6037,60,69,-0.06299604,UGA
6038,61,67,-0.01043938,UGA
6039,62,51,-0.6244229,UGA
6040,63,72,-0.5786384,UGA
6041,64,53,-0.3203466,UGA
6042,65,40,-0.7946728,UGA
6043,66,63,-0.7867151,UGA
6044,67,69,-0.6786877,UGA
6045,68,63,-1.073465,UGA
6046,69,71,-0.9376091,UGA
6047,70,65,-1.018715,UGA
6048,71,61,-1.142247,UGA
6049,72,88,-1.103598,UGA
6050,73,75,-0.998795,UGA
6051,74,89,-0.8335561,UGA
6052,18,3,-0.8655765,KEN
6053,20,38,-0.8912931,KEN
6054,21,47,-0.4423436,KEN
6055,22,54,-0.2819692,KEN
6056,23,49,-0.5792311,KEN
6057,24,40,-0.4039305,KEN
6058,25,64,-0.2231952,KEN
6059,26,117,0.2603139,KEN
6060,27,102,-0.1470459,KEN
6061,28,90,-0.2263395,KEN
6062,29,72,0.1285395,KEN
6063,30,68,0.1303312,KEN
6064,31,81,-0.1339989,KEN
6065,32,90,-0.2985994,KEN
6066,33,124,-0.08990411,KEN
6067,34,114,-0.0106655,KEN
6068,35,94,-0.08273714,KEN
6069,36,133,-0.01435804,KEN
6070,37,157,-0.2171489,KEN
6071,38,146,-0.2518063,KEN
6072,39,151,-0.3898471,KEN
6073,40,150,-0.3017114,KEN
6074,41,151,-0.2150554,KEN
6075,42,136,-0.2433943,KEN
6076,43,136,-0.2466408,KEN
6077,44,113,0.1037373,KEN
6078,45,77,-0.241464,KEN
6079,46,70,-0.481668,KEN
6080,47,56,-0.3109811,KEN
6081,48,65,0.08537619,KEN
6082,49,68,-0.3860287,KEN
6083,50,81,-0.3135227,KEN
6084,51,74,-0.2764798,KEN
6085,52,72,-0.6144307,KEN
6086,53,61,-0.4975986,KEN
6087,54,65,-0.5795274,KEN
6088,55,65,-0.4748094,KEN
6089,56,64,-0.5247321,KEN
6090,57,75,-0.5569654,KEN
6091,58,75,-0.7213424,KEN
6092,59,71,-0.1708308,KEN
6093,60,71,-0.484734,KEN
6094,61,64,-0.3532625,KEN
6095,62,71,-0.4179431,KEN
6096,63,73,-0.5259643,KEN
6097,64,66,-0.4242922,KEN
6098,65,64,-0.583499,KEN
6099,66,68,-0.7523545,KEN
6100,67,64,-0.6269879,KEN
6101,68,58,-0.5123599,KEN
6102,69,63,-0.4991068,KEN
6103,70,71,-0.5553579,KEN
6104,71,75,-0.8044241,KEN
6105,72,85,-0.7703185,KEN
6106,73,90,-0.759093,KEN
6107,74,88,-0.4584624,KEN
6108,16,24,-0.7331894,TZA
6109,17,42,-0.8707414,TZA
6110,18,27,-0.4460176,TZA
6111,20,31,-0.9289015,TZA
6112,21,50,-0.7640673,TZA
6113,22,57,-1.020378,TZA
6114,23,49,-1.26441,TZA
6115,24,39,-1.202371,TZA
6116,25,66,-1.099296,TZA
6117,26,114,-0.8970535,TZA
6118,27,100,-0.863151,TZA
6119,28,87,-0.6054963,TZA
6120,29,71,-0.6269021,TZA
6121,30,68,-0.6439328,TZA
6122,31,87,-0.3440757,TZA
6123,32,85,-0.3760935,TZA
6124,33,123,-0.2375561,TZA
6125,34,122,-0.3041163,TZA
6126,35,102,-0.4064194,TZA
6127,36,125,-0.4078744,TZA
6128,37,158,-0.3581675,TZA
6129,38,148,-0.6004467,TZA
6130,39,146,-0.5238501,TZA
6131,40,150,-0.6101458,TZA
6132,41,154,-0.6089931,TZA
6133,42,143,-0.5912014,TZA
6134,43,133,-0.9287297,TZA
6135,44,112,-0.9766813,TZA
6136,45,86,-0.8694369,TZA
6137,46,74,-0.8638274,TZA
6138,47,63,-1.154868,TZA
6139,48,62,-0.7780513,TZA
6140,49,66,-1.170762,TZA
6141,50,68,-1.314381,TZA
6142,51,73,-1.078303,TZA
6143,52,72,-0.9722463,TZA
6144,53,63,-0.9008621,TZA
6145,54,66,-1.111565,TZA
6146,55,67,-1.006168,TZA
6147,56,68,-0.9117996,TZA
6148,57,75,-0.7283274,TZA
6149,58,76,-0.6220295,TZA
6150,59,70,-0.6263181,TZA
6151,60,74,-0.4712986,TZA
6152,61,82,-0.1301681,TZA
6153,62,75,-0.4081375,TZA
6154,63,69,-0.4202724,TZA
6155,64,61,-0.3715054,TZA
6156,65,62,-0.518626,TZA
6157,66,55,-0.527089,TZA
6158,67,68,-0.6210249,TZA
6159,68,63,-0.715709,TZA
6160,69,79,-0.7890358,TZA
6161,70,72,-0.8928486,TZA
6162,71,77,-0.8495261,TZA
6163,72,87,-0.7954787,TZA
6164,73,89,-0.8078066,TZA
6165,74,67,-0.6717137,TZA
6166,17,41,-0.3969744,BDI
6167,18,26,-0.6534048,BDI
6168,20,32,-0.6693935,BDI
6169,21,41,-0.8183834,BDI
6170,22,53,-1.255384,BDI
6171,23,49,-1.146299,BDI
6172,24,41,-1.006865,BDI
6173,25,60,-0.4549186,BDI
6174,26,118,-0.3863948,BDI
6175,27,102,-0.596019,BDI
6176,28,85,-0.5674807,BDI
6177,29,68,-1.116751,BDI
6178,30,59,-0.6648538,BDI
6179,31,85,-0.5446343,BDI
6180,32,90,-0.4150774,BDI
6181,33,127,-0.2884554,BDI
6182,34,121,-0.2765372,BDI
6183,35,102,-0.2486428,BDI
6184,36,134,-0.2968239,BDI
6185,37,158,-0.3471064,BDI
6186,38,145,-0.4632152,BDI
6187,39,151,-0.4083656,BDI
6188,40,153,-0.3553574,BDI
6189,41,154,-0.459,BDI
6190,42,143,-0.3550834,BDI
6191,43,136,-0.5048744,BDI
6192,44,116,-0.4063663,BDI
6193,45,84,-0.8105036,BDI
6194,46,72,-0.681574,BDI
6195,47,51,-0.3682164,BDI
6196,48,41,-0.5102794,BDI
6197,49,59,-0.7602404,BDI
6198,50,65,-0.8330773,BDI
6199,51,68,-0.5518343,BDI
6200,52,23,-0.3897005,BDI
6201,53,40,-0.3621553,BDI
6202,55,62,-0.6747651,BDI
6203,56,60,-0.6199863,BDI
6204,57,55,-0.7570069,BDI
6205,58,68,-0.4641731,BDI
6206,59,67,-0.1329136,BDI
6207,60,61,-0.4313759,BDI
6208,61,86,-0.0092493,BDI
6209,62,62,-0.08950886,BDI
6210,63,69,-0.2206294,BDI
6211,64,65,-0.2637453,BDI
6212,65,18,-0.3174179,BDI
6213,66,33,-0.2516505,BDI
6214,67,42,-0.1392239,BDI
6215,68,52,-0.5917001,BDI
6216,69,32,-0.6278445,BDI
6217,70,63,-1.181365,BDI
6218,71,72,-1.476744,BDI
6219,72,81,-1.586666,BDI
6220,73,79,-1.173786,BDI
6221,74,79,-1.120243,BDI
6222,17,18,0.1342793,RWA
6223,18,24,0.3501111,RWA
6224,20,38,-0.4021226,RWA
6225,21,48,0.04524209,RWA
6226,22,50,0.5643357,RWA
6227,23,51,0.1139837,RWA
6228,24,42,0.3794829,RWA
6229,25,47,0.6422143,RWA
6230,26,108,0.1999012,RWA
6231,27,99,0.1714122,RWA
6232,28,87,-0.09768075,RWA
6233,29,72,-0.07444317,RWA
6234,30,68,-0.3817534,RWA
6235,31,86,-0.4946159,RWA
6236,32,89,-0.0998133,RWA
6237,33,114,0.1239263,RWA
6238,34,113,-0.001270292,RWA
6239,35,101,-0.02219258,RWA
6240,36,132,-0.03760005,RWA
6241,37,146,-0.144844,RWA
6242,38,145,-0.2314347,RWA
6243,39,142,-0.07989829,RWA
6244,40,151,-0.1366058,RWA
6245,41,152,-0.1119756,RWA
6246,42,141,-0.2044455,RWA
6247,43,135,-0.2824038,RWA
6248,44,114,-0.3299053,RWA
6249,45,82,-0.5152021,RWA
6250,46,23,-0.5215824,RWA
6251,47,73,-0.41861,RWA
6252,48,63,-0.3447808,RWA
6253,49,17,-0.255233,RWA
6254,50,35,-0.3962789,RWA
6255,51,10,-0.4420182,RWA
6256,52,29,0.3015147,RWA
6257,53,8,-0.009065358,RWA
6258,54,4,-0.4267502,RWA
6259,55,17,-0.6096547,RWA
6260,56,20,-0.8502225,RWA
6261,57,45,-0.3539372,RWA
6262,58,63,0.1223406,RWA
6263,59,49,-0.5980248,RWA
6264,60,25,-0.6563701,RWA
6265,61,62,-0.4879381,RWA
6266,62,53,-0.2469536,RWA
6267,63,53,-0.3985519,RWA
6268,64,23,-0.433933,RWA
6269,65,37,-0.3695355,RWA
6270,66,19,-0.2351663,RWA
6271,67,58,-0.1658753,RWA
6272,68,41,-0.5790562,RWA
6273,69,68,-0.3911676,RWA
6274,70,39,-0.4392357,RWA
6275,71,4,-0.3862715,RWA
6276,72,71,-0.1701858,RWA
6277,73,68,-0.0122537,RWA
6278,74,84,-0.1066208,RWA
6279,15,96,-0.1745573,SOM
6280,16,71,-0.5758997,SOM
6281,17,38,-0.9199916,SOM
6282,18,28,-0.3764785,SOM
6283,20,35,-1.029669,SOM
6284,21,48,-0.6232001,SOM
6285,22,49,-1.119161,SOM
6286,23,45,-1.085017,SOM
6287,24,36,-0.6963385,SOM
6288,25,58,-1.140689,SOM
6289,26,114,-0.8715605,SOM
6290,27,77,-0.6985344,SOM
6291,28,83,-0.6252926,SOM
6292,29,71,-0.5718355,SOM
6293,30,62,-0.5347614,SOM
6294,31,67,-0.4656345,SOM
6295,32,82,-0.2344271,SOM
6296,33,110,-0.1316171,SOM
6297,34,99,-0.1328448,SOM
6298,35,94,-0.1370681,SOM
6299,36,129,0.007273444,SOM
6300,37,155,0.1482841,SOM
6301,38,133,0.04938124,SOM
6302,39,147,-0.1707369,SOM
6303,40,144,-0.2303146,SOM
6304,41,148,-0.3089706,SOM
6305,42,141,-0.3579459,SOM
6306,43,136,-0.2854593,SOM
6307,44,114,-0.5300649,SOM
6308,45,84,-0.737741,SOM
6309,46,64,-0.9415656,SOM
6310,57,43,-1.050605,SOM
6311,58,56,-1.061543,SOM
6312,59,68,-0.9067266,SOM
6313,60,61,-0.7433767,SOM
6314,61,42,-0.5818995,SOM
6315,62,58,-1.272065,SOM
6316,63,30,-1.295023,SOM
6317,64,54,-1.257508,SOM
6318,65,61,-1.002509,SOM
6319,66,36,-0.8152708,SOM
6320,67,59,-0.6633705,SOM
6321,68,59,-0.6821662,SOM
6322,69,74,-0.4789933,SOM
6323,70,27,-0.7512002,SOM
6324,71,17,-0.496559,SOM
6325,72,59,-0.6041829,SOM
6326,73,29,-0.5177126,SOM
6327,74,33,-0.6131069,SOM
6328,32,48,-0.2757174,DJI
6329,33,108,-0.2779293,DJI
6330,34,95,-0.09697378,DJI
6331,35,78,-0.1121341,DJI
6332,36,126,-0.1402589,DJI
6333,37,148,-0.07288784,DJI
6334,38,131,-0.1156715,DJI
6335,39,144,-0.1494036,DJI
6336,40,143,-0.1818286,DJI
6337,41,143,-0.159071,DJI
6338,42,125,-0.3161977,DJI
6339,43,133,-0.2276528,DJI
6340,44,108,-0.4338212,DJI
6341,45,85,-0.5545193,DJI
6342,46,72,-0.6657461,DJI
6343,47,69,-0.6778896,DJI
6344,48,59,-0.7542227,DJI
6345,49,59,-0.4785303,DJI
6346,50,75,-0.7343645,DJI
6347,51,62,-0.9304266,DJI
6348,52,66,-0.8081983,DJI
6349,53,62,-0.7390316,DJI
6350,54,65,-0.7796808,DJI
6351,55,65,-0.5604829,DJI
6352,56,65,-1.093388,DJI
6353,57,72,-1.003693,DJI
6354,58,74,-1.063944,DJI
6355,59,69,-0.9706276,DJI
6356,60,74,-0.8075107,DJI
6357,61,91,-0.6598645,DJI
6358,62,78,-0.8757635,DJI
6359,63,71,-0.8793091,DJI
6360,64,65,-0.9974092,DJI
6361,65,68,-0.530873,DJI
6362,66,68,-0.6865443,DJI
6363,67,68,-0.7620019,DJI
6364,68,62,-0.8563719,DJI
6365,69,79,-0.7255339,DJI
6366,70,72,-0.7299954,DJI
6367,71,74,-0.7896215,DJI
6368,72,85,-0.6450183,DJI
6369,73,92,-0.365383,DJI
6370,74,91,-0.4609372,DJI
6371,1,39,0.7211307,ETH
6372,2,38,-0.09901145,ETH
6373,3,98,0.5975584,ETH
6374,4,55,0.2786204,ETH
6375,5,52,0.518038,ETH
6376,6,23,-0.06900631,ETH
6377,7,48,-0.1326059,ETH
6378,8,25,-0.1347196,ETH
6379,9,30,0.1086142,ETH
6380,10,23,0.06953005,ETH
6381,11,46,0.1673588,ETH
6382,12,33,-0.1757262,ETH
6383,13,33,-0.1360065,ETH
6384,14,53,-0.2908441,ETH
6385,15,102,-0.7660264,ETH
6386,16,74,-0.7944336,ETH
6387,17,46,-0.345513,ETH
6388,18,29,-0.7277927,ETH
6389,20,40,-0.3318135,ETH
6390,21,50,-0.4969206,ETH
6391,22,52,-0.335138,ETH
6392,23,50,-0.08689197,ETH
6393,24,44,-0.0752676,ETH
6394,25,62,0.001119854,ETH
6395,26,119,0.007990291,ETH
6396,27,102,-0.1783137,ETH
6397,28,88,-0.1075642,ETH
6398,29,66,-0.1405549,ETH
6399,30,68,-0.07410007,ETH
6400,31,87,-0.4296786,ETH
6401,32,88,-0.3259099,ETH
6402,33,124,-0.4859069,ETH
6403,34,120,-0.5052016,ETH
6404,35,100,-0.7372348,ETH
6405,36,129,-0.8581374,ETH
6406,37,152,-1.132565,ETH
6407,38,143,-0.8532759,ETH
6408,39,149,-0.7844481,ETH
6409,40,152,-0.7880598,ETH
6410,41,152,-0.9484203,ETH
6411,42,139,-1.007433,ETH
6412,43,134,-1.073189,ETH
6413,44,113,-0.82019,ETH
6414,45,86,-0.6942926,ETH
6415,46,73,-0.4857737,ETH
6416,47,67,-0.3700403,ETH
6417,48,60,-0.2407655,ETH
6418,49,66,-0.4446244,ETH
6419,50,77,-0.1786212,ETH
6420,51,64,-0.29246,ETH
6421,52,68,-0.1305824,ETH
6422,53,63,-0.3296767,ETH
6423,54,66,-0.4356097,ETH
6424,55,67,-0.4130359,ETH
6425,56,67,-0.5653249,ETH
6426,57,72,-0.3433964,ETH
6427,58,74,-0.4245368,ETH
6428,59,68,-0.493018,ETH
6429,60,69,-0.3707759,ETH
6430,61,86,-0.3995982,ETH
6431,62,68,-0.6082467,ETH
6432,63,74,-0.4530578,ETH
6433,64,46,-0.432683,ETH
6434,65,63,-0.5490749,ETH
6435,66,67,-0.4559323,ETH
6436,67,65,-0.460377,ETH
6437,68,62,-0.5835479,ETH
6438,69,78,-0.5820747,ETH
6439,70,70,-0.5483913,ETH
6440,71,78,-0.5916038,ETH
6441,72,88,-0.5346567,ETH
6442,73,89,-0.4274449,ETH
6443,74,91,-0.4535713,ETH
6444,48,8,-0.5139328,ERI
6445,49,29,-0.2492998,ERI
6446,50,51,-0.2164517,ERI
6447,51,55,-0.5551331,ERI
6448,52,60,-0.4895435,ERI
6449,53,58,-0.8406656,ERI
6450,54,65,-0.5877939,ERI
6451,55,63,-0.4697647,ERI
6452,56,66,-0.5340253,ERI
6453,57,72,-0.671713,ERI
6454,58,73,-0.706271,ERI
6455,59,67,-0.576199,ERI
6456,60,73,-0.5972759,ERI
6457,61,88,-0.5996118,ERI
6458,62,76,-0.5434675,ERI
6459,63,75,-0.6840707,ERI
6460,64,63,-0.7238049,ERI
6461,65,66,-0.7325178,ERI
6462,66,48,-0.5098519,ERI
6463,67,68,-0.7141584,ERI
6464,68,60,-0.790574,ERI
6465,69,77,-0.6950244,ERI
6466,70,72,-0.7045472,ERI
6467,71,73,-0.6943696,ERI
6468,72,86,-0.7982503,ERI
6469,73,77,-0.7285868,ERI
6470,74,91,-0.7233207,ERI
6471,31,4,-0.5723438,AGO
6472,32,45,-0.5742503,AGO
6473,33,97,-0.8171316,AGO
6474,34,109,-0.8556669,AGO
6475,35,82,-1.31254,AGO
6476,36,124,-0.9537611,AGO
6477,37,144,-0.9405149,AGO
6478,38,132,-0.7069304,AGO
6479,39,147,-1.043598,AGO
6480,40,122,-1.048094,AGO
6481,41,153,-1.494245,AGO
6482,42,140,-1.453972,AGO
6483,43,131,-1.247878,AGO
6484,44,109,-1.225641,AGO
6485,45,76,-1.182792,AGO
6486,46,56,-1.000884,AGO
6487,47,70,-0.8960445,AGO
6488,48,51,-0.7234785,AGO
6489,49,37,-0.2715189,AGO
6490,50,35,-0.6194934,AGO
6491,51,69,-0.680864,AGO
6492,52,45,-0.6714261,AGO
6493,53,58,-0.3352677,AGO
6494,54,66,-0.721085,AGO
6495,55,51,-0.343301,AGO
6496,56,61,-0.2678223,AGO
6497,57,66,-0.6925892,AGO
6498,58,65,-0.3360916,AGO
6499,59,53,-0.5126712,AGO
6500,60,36,-0.4977494,AGO
6501,61,82,-0.4391352,AGO
6502,62,52,-0.2874437,AGO
6503,63,71,-0.5786835,AGO
6504,64,63,-0.6381627,AGO
6505,65,61,-0.6932979,AGO
6506,66,59,-0.6906241,AGO
6507,67,66,-0.7199454,AGO
6508,68,61,-0.7389381,AGO
6509,69,78,-0.7296353,AGO
6510,70,46,-1.084181,AGO
6511,71,75,-0.9155285,AGO
6512,72,87,-0.5886751,AGO
6513,73,81,-0.6000848,AGO
6514,74,87,-0.6145431,AGO
6515,30,64,-0.7144578,MOZ
6516,31,59,-0.7146179,MOZ
6517,32,89,-0.3889846,MOZ
6518,33,108,-0.8445183,MOZ
6519,34,112,-0.9463856,MOZ
6520,35,92,-1.274401,MOZ
6521,36,127,-1.116384,MOZ
6522,37,154,-1.232251,MOZ
6523,38,137,-1.210221,MOZ
6524,39,145,-0.9245457,MOZ
6525,40,140,-0.7915134,MOZ
6526,41,135,-0.5354651,MOZ
6527,42,127,-0.7318246,MOZ
6528,43,127,-0.7790958,MOZ
6529,44,108,-0.6209611,MOZ
6530,45,80,-0.7405469,MOZ
6531,46,72,-0.6523153,MOZ
6532,47,50,-0.5585082,MOZ
6533,48,61,-0.6792153,MOZ
6534,49,66,-0.7755093,MOZ
6535,50,51,-0.6020214,MOZ
6536,51,55,-0.5360883,MOZ
6537,52,69,-0.7102563,MOZ
6538,53,59,-0.5413068,MOZ
6539,54,66,-0.6813137,MOZ
6540,55,63,-0.7197525,MOZ
6541,56,65,-0.6255343,MOZ
6542,57,60,-0.6258187,MOZ
6543,58,76,-0.6935023,MOZ
6544,59,68,-0.6186359,MOZ
6545,60,68,-0.6210827,MOZ
6546,61,89,-0.5380794,MOZ
6547,62,79,-0.4975988,MOZ
6548,63,73,-0.5173079,MOZ
6549,64,64,-0.6413489,MOZ
6550,65,59,-0.6559665,MOZ
6551,66,62,-0.6734805,MOZ
6552,67,64,-0.3337694,MOZ
6553,68,60,-0.6808926,MOZ
6554,69,77,-0.7461319,MOZ
6555,70,72,-0.8437692,MOZ
6556,71,75,-0.7608598,MOZ
6557,72,87,-0.768198,MOZ
